DATE,TIME,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT(m),NSAT (USED/VIEW),SAT INFO (SID-SNR)
22/07/2016,09:35:52,-47.156369,S,60.228632,E,26.2,9(10),#32-24;#14-31;#17-18;#23-15;#01-19;#03-24;#31-17;#08-24;#22-21;09-00
22/07/2016,09:36:07,-47.156421,S,60.228687,E,26.9,7(10),#32-21;#14-30;#17-17;#23-15;#01-19;03-00;#31-16;08-00;#22-15;11-00
22/07/2016,09:36:22,-47.156467,S,60.228697,E,27.7,6(9),#32-24;#14-31;#17-17;23-00;#01-22;03-00;#31-20;#22-18;08-00
22/07/2016,09:36:37,-47.156472,S,60.228686,E,27.9,8(11),#32-26;#14-34;#17-20;23-00;#01-21;#03-16;#31-17;#08-17;#22-18;11-00;09-00
22/07/2016,09:36:52,-47.156568,S,60.228715,E,29.8,7(9),#32-17;#14-35;#17-21;23-00;#01-21;#03-16;#31-17;#22-18;08-00
22/07/2016,09:37:07,-47.156519,S,60.228725,E,30.2,8(11),#32-25;#14-34;#17-22;#23-19;#01-21;#03-24;#31-21;08-00;#22-18;11-00;09-00
22/07/2016,09:37:22,-47.156464,S,60.228738,E,29.8,7(10),#32-21;#14-34;#17-17;#23-18;#01-17;03-00;#31-17;#08-17;11-00;22-00
22/07/2016,09:37:37,-47.156429,S,60.22874,E,29.2,9(10),#32-19;#14-31;#17-19;#23-17;#01-18;#03-18;#31-19;#08-15;#22-15;11-00
22/07/2016,09:37:52,-47.1565,S,60.228779,E,28.8,9(11),#32-18;#14-34;#17-22;#23-16;#01-16;#03-19;#31-19;#08-16;#22-16;11-00;09-00
22/07/2016,09:38:07,-47.156474,S,60.228767,E,28.2,9(9),#32-17;#14-31;#17-16;#23-15;#01-15;#03-16;#31-15;#08-17;#22-18
22/07/2016,09:38:22,-47.156489,S,60.228764,E,26.2,8(10),#32-20;#14-34;#17-22;23-00;#01-17;#03-15;#31-23;#08-18;#22-16;11-00
22/07/2016,09:38:37,-47.156646,S,60.228701,E,25.8,8(9),#32-19;#14-30;#17-16;#01-14;#03-17;#31-16;#08-16;#22-18;23-00
22/07/2016,09:39:21,-47.156778,S,60.228797,E,27,9(10),#32-23;#14-28;#17-15;#01-16;#23-16;#03-16;#31-16;#08-16;#22-17;11-00
22/07/2016,09:39:36,-47.156909,S,60.228709,E,29.6,9(10),#32-20;#14-30;#17-16;#01-15;#23-18;#03-15;#31-20;#08-18;#22-19;09-00
22/07/2016,09:39:57,-47.157213,S,60.228701,E,34.2,9(11),#32-16;#14-32;#17-18;#01-17;#23-18;#03-15;#31-19;#08-15;#22-16;11-00;09-00
22/07/2016,09:40:12,-47.157417,S,60.228571,E,37.5,8(9),#32-18;#14-33;#17-19;#01-18;#23-16;#03-15;#31-18;#22-16;09-00
22/07/2016,09:40:27,-47.157439,S,60.228553,E,40.3,8(9),#32-20;#14-30;#17-19;#01-15;#23-16;#31-17;#08-16;#22-16;03-00
22/07/2016,09:42:18,-47.15768,S,60.228591,E,41.4,9(11),#32-16;#14-28;#01-19;#17-16;#23-16;#08-15;#31-20;#03-18;#22-22;09-00;11-00
22/07/2016,09:42:33,-47.157728,S,60.228298,E,45.1,7(9),#32-15;#14-30;01-00;#17-18;#23-16;#08-19;#31-18;03-00;#22-19
22/07/2016,09:42:48,-47.157778,S,60.228121,E,48.5,9(10),#32-16;#14-18;#01-16;#17-16;#23-16;#08-15;#31-17;#03-15;#22-17;09-00
22/07/2016,09:42:59,-47.157751,S,60.228042,E,49.2,8(9),#32-18;#14-21;01-00;#17-16;#23-15;#08-17;#31-16;#03-15;#22-17
22/07/2016,09:43:01,-47.157767,S,60.228024,E,49.1,8(10),#32-21;#14-19;#01-17;#17-16;#23-15;#08-17;31-00;#03-16;#22-17;09-00
22/07/2016,09:43:24,-47.157851,S,60.228029,E,49.6,5(8),#32-15;#14-25;01-00;#17-15;03-00;#08-16;#22-18;31-00
22/07/2016,09:43:28,-47.157876,S,60.227996,E,49.4,5(7),#32-16;#14-23;01-00;#17-15;#08-16;#22-16;03-00
22/07/2016,09:43:31,-47.157866,S,60.227999,E,49.3,6(8),#32-16;#14-25;01-00;#17-15;#03-18;#08-15;#22-16;31-00
22/07/2016,09:43:41,-47.157893,S,60.227985,E,48.7,6(11),#32-16;#14-19;01-00;#17-16;#03-17;#08-15;31-00;23-00;#22-17;09-00;11-00
22/07/2016,09:43:44,-47.157893,S,60.22799,E,48.7,6(11),#32-16;#14-17;01-00;#17-16;#03-17;#08-17;31-00;23-00;#22-18;09-00;11-00
22/07/2016,09:43:59,-47.157898,S,60.228001,E,48.7,7(9),#32-18;#14-28;01-00;#17-17;#03-15;#08-26;#31-16;#22-16;23-00
22/07/2016,09:45:04,-47.158063,S,60.228062,E,44.9,9(11),#32-24;#14-35;#17-15;09-00;#03-16;#08-17;#23-15;#31-18;#22-20;#01-16;11-00
22/07/2016,09:45:19,-47.158033,S,60.22796,E,41.6,8(10),#32-24;#14-17;#17-24;23-00;#03-16;#08-15;#31-16;#22-32;#01-16;09-00
22/07/2016,09:45:34,-47.157915,S,60.227847,E,41,8(9),#32-16;#14-25;#17-17;#03-16;#08-15;#31-17;#22-23;#01-18;23-00
22/07/2016,09:45:49,-47.157863,S,60.227802,E,39.6,8(10),#32-24;#14-30;#17-18;23-00;#03-16;#08-16;11-00;#31-17;#22-32;#01-18
22/07/2016,09:46:04,-47.157892,S,60.227762,E,39,8(9),#32-21;#14-28;#17-16;#23-17;#03-16;#31-16;#22-20;#01-16;08-00
22/07/2016,09:46:19,-47.157777,S,60.227731,E,36.5,8(9),#32-22;#14-28;#17-16;#23-16;#03-17;#31-18;#22-18;#01-15;08-00
22/07/2016,09:48:19,-47.157992,S,60.227598,E,37.7,3(8),#32-17;#14-25;17-00;01-00;#22-21;31-00;08-00;11-00
22/07/2016,09:48:21,-47.157992,S,60.227599,E,37.7,3(9),#32-16;#14-24;08-00;01-00;#22-18;17-00;23-00;31-00;03-00
22/07/2016,09:54:00,-47.157663,S,60.227951,E,24.1,9(11),#32-17;#14-27;#01-16;#17-24;#22-17;#31-20;#03-21;#08-20;#23-16;19-00;11-00
22/07/2016,09:54:15,-47.157551,S,60.228056,E,18,7(11),#32-16;#14-26;01-00;#17-17;#22-17;#31-21;#03-17;#08-18;23-00;09-00;19-00
22/07/2016,09:54:30,-47.15753,S,60.228107,E,20.5,7(9),#32-15;#14-34;#01-18;#17-22;#22-16;#31-17;#03-22;09-00;23-00
22/07/2016,09:56:28,-47.157252,S,60.22802,E,26.1,8(11),#03-21;#14-35;#01-18;#31-27;#22-22;#32-16;#08-20;#17-25;23-00;19-00;09-00
22/07/2016,09:56:43,-47.157208,S,60.228066,E,27.4,8(10),#03-19;#14-26;#01-16;#31-25;#22-23;#32-15;#08-16;#17-23;09-00;19-00
22/07/2016,09:56:58,-47.157129,S,60.228004,E,29.2,7(12),#03-16;#14-17;01-00;#31-17;#22-19;#32-15;#08-16;#17-16;23-00;19-00;11-00;09-00
22/07/2016,09:57:19,-47.157031,S,60.228103,E,29.9,6(12),#03-16;#14-18;01-00;#31-16;#22-16;32-00;08-00;#17-15;#23-16;09-00;19-00;11-00
22/07/2016,09:57:34,-47.157022,S,60.228113,E,29.9,7(10),#03-17;14-00;#01-17;#31-18;#22-28;32-00;#08-19;#17-22;#23-17;09-00
22/07/2016,09:57:49,-47.156952,S,60.228203,E,30.4,8(10),#03-17;#14-23;#01-14;#31-20;#22-17;32-00;#08-23;#17-18;#23-17;11-00
22/07/2016,09:58:04,-47.156749,S,60.228451,E,30.7,8(10),#03-29;#14-28;#01-16;#31-20;#22-20;32-00;#08-19;#17-24;#23-17;09-00
22/07/2016,09:58:19,-47.156724,S,60.228461,E,30.5,8(9),#03-18;#14-18;#01-15;#31-18;#22-19;32-00;#08-19;#17-18;#23-16
22/07/2016,09:58:34,-47.15667,S,60.228369,E,30.5,7(11),#03-17;#14-17;#01-15;#31-16;#22-17;32-00;#08-20;#17-16;19-00;23-00;11-00
22/07/2016,09:58:49,-47.156621,S,60.228458,E,28.7,8(11),#03-22;#14-20;#01-16;#31-22;#22-19;32-00;#08-20;#17-20;09-00;11-00;#23-17
22/07/2016,09:59:04,-47.15649,S,60.228633,E,29.3,8(10),#03-22;#14-25;#01-16;#31-30;#22-18;32-00;#08-21;#17-22;#23-15;19-00
22/07/2016,09:59:19,-47.156512,S,60.228752,E,26.9,8(10),#03-21;#14-19;#01-16;#31-17;#22-18;32-00;#08-23;#17-23;#23-17;11-00
22/07/2016,09:59:34,-47.156513,S,60.228779,E,26.5,7(11),#03-16;#14-19;01-00;#31-19;#22-18;32-00;#08-18;#17-17;#23-17;11-00;09-00
22/07/2016,09:59:49,-47.156486,S,60.228862,E,26.5,8(12),#03-15;#14-16;#01-15;#31-15;#22-16;32-00;#08-22;#17-18;#23-15;11-00;09-00;19-00
22/07/2016,10:00:04,-47.156474,S,60.228869,E,26.6,7(12),#03-20;#14-22;01-00;#31-19;#22-16;32-00;#08-20;#17-20;#23-16;09-00;19-00;11-00
22/07/2016,10:00:19,-47.156467,S,60.228866,E,26.7,7(12),#03-18;#14-18;01-00;#31-19;#22-17;32-00;#08-32;#17-18;#23-20;09-00;19-00;11-00
22/07/2016,10:00:34,-47.156468,S,60.228916,E,26.9,8(11),#03-19;#14-31;01-00;#31-16;#22-17;32-00;#08-19;#17-22;#23-15;11-00;#09-16
22/07/2016,10:00:49,-47.156463,S,60.228911,E,27.1,8(12),#03-23;#14-19;#01-15;#31-19;#22-20;19-00;#08-16;#17-20;#23-15;09-00;11-00;32-00
22/07/2016,10:01:04,-47.156436,S,60.228855,E,27.7,7(10),03-00;#14-18;#01-16;#31-23;22-00;32-00;#08-19;#17-18;#23-18;#09-16
22/07/2016,10:01:19,-47.15646,S,60.228861,E,27.7,9(10),#03-16;#14-16;#01-16;#31-18;#22-16;32-00;#08-17;#17-18;#23-16;#09-16
22/07/2016,10:01:34,-47.156468,S,60.228889,E,27.5,9(10),#03-18;#14-22;#01-16;#31-21;#22-17;32-00;#08-18;#17-36;#23-15;#09-16
22/07/2016,10:01:49,-47.156457,S,60.228883,E,27.5,7(11),#03-16;#14-18;01-00;#31-16;#22-16;32-00;08-00;#17-16;#23-16;#09-17;19-00
22/07/2016,10:02:27,-47.156489,S,60.228913,E,27.6,9(11),#01-17;#14-19;#03-18;#31-25;#22-18;32-00;#08-18;#17-13;#23-17;#09-18;19-00
22/07/2016,10:02:42,-47.156488,S,60.229043,E,27.7,9(10),#01-18;#14-20;#03-21;#31-32;#22-16;32-00;#08-23;#17-22;#23-18;#09-18
22/07/2016,10:02:57,-47.156449,S,60.228993,E,29.2,9(10),#01-36;#14-34;#03-31;#31-39;#22-36;32-00;#08-32;#17-30;#23-44;#09-37
22/07/2016,10:03:12,-47.156419,S,60.228916,E,29.4,9(11),#01-36;#14-30;#03-26;#31-32;#22-33;32-00;#08-36;17-21;#23-46;#09-43;#11-41
22/07/2016,10:03:27,-47.156404,S,60.228901,E,29.4,11(11),#01-29;#14-30;#03-19;#31-34;#22-35;#11-32;#08-30;#17-16;#23-31;#09-29;#32-16
22/07/2016,10:03:42,-47.156395,S,60.228756,E,28.4,10(11),#01-28;#14-43;#03-17;#31-39;#22-17;#11-24;#08-27;17-18;#23-26;#09-24;#32-20
22/07/2016,10:03:57,-47.156365,S,60.228794,E,28.4,9(11),#01-32;14-00;#03-29;#31-33;#22-32;#11-29;#08-24;#17-20;#23-34;#09-31;32-00
22/07/2016,10:04:12,-47.156354,S,60.228765,E,28.9,8(11),#01-38;#14-25;03-23;#31-39;#22-33;#11-35;#08-37;17-18;#23-45;#09-45;32-00
22/07/2016,10:04:27,-47.156344,S,60.228773,E,29,9(11),#01-18;#14-25;#03-15;#31-17;22-00;#11-32;#08-32;#17-15;#23-31;#09-32;32-00
22/07/2016,10:04:42,-47.156315,S,60.228816,E,29.2,9(10),#01-18;#14-25;32-00;#31-31;#22-18;#11-37;#08-29;#17-17;#23-32;#09-35
22/07/2016,10:04:57,-47.156289,S,60.228766,E,29.4,9(11),#01-18;#14-16;03-00;#31-21;#22-15;#11-34;#08-33;#17-15;#23-30;#09-34;32-00
22/07/2016,10:05:12,-47.156252,S,60.22883,E,29.5,8(10),#01-18;#14-15;32-00;#31-25;#22-17;#11-31;#08-29;03-00;#23-31;#09-31
22/07/2016,10:05:27,-47.156282,S,60.228838,E,29.3,7(10),#01-16;#14-17;32-00;#31-22;22-00;#11-22;#08-17;#23-15;#09-21;17-00
22/07/2016,10:05:42,-47.156308,S,60.228811,E,29.3,7(10),#01-15;#14-27;32-00;#31-27;22-00;#11-21;#08-27;03-00;#23-24;#09-18
22/07/2016,10:05:57,-47.15641,S,60.228646,E,29.2,6(9),01-00;#14-19;32-00;#31-20;#11-17;#08-26;#23-15;#09-18;17-00
22/07/2016,10:06:12,-47.156436,S,60.228634,E,29.3,7(10),#01-16;#14-19;32-00;#31-25;03-00;#11-36;#08-29;#23-24;#09-30;17-00
22/07/2016,10:06:27,-47.15642,S,60.228641,E,29.3,7(10),#01-21;#14-27;32-00;#31-27;03-00;#11-32;#08-28;17-00;#23-25;#09-30
22/07/2016,10:06:42,-47.156413,S,60.228653,E,29.3,9(10),#01-23;#14-28;32-00;#31-25;#22-18;#11-31;#08-30;#17-17;#23-20;#09-26
22/07/2016,10:06:57,-47.156411,S,60.228636,E,29.3,8(10),#01-19;#14-24;32-00;#31-26;#22-16;#11-34;#08-24;19-00;#23-27;#09-29
22/07/2016,10:07:12,-47.15644,S,60.228604,E,29.2,8(10),#01-18;#14-30;32-00;#31-28;#22-16;#11-27;#08-27;17-00;#23-18;#09-20
22/07/2016,10:07:27,-47.156416,S,60.228587,E,29,8(10),#01-23;#14-32;32-00;#31-24;#22-15;#11-33;#08-36;03-00;#23-26;#09-25
22/07/2016,10:07:42,-47.156368,S,60.228574,E,28.6,7(8),#01-15;#14-21;#31-19;#11-17;#08-20;#23-21;#09-17;22-00
22/07/2016,10:07:57,-47.156349,S,60.228578,E,27.8,8(9),#01-20;#14-29;#31-23;#11-31;#08-32;#22-18;#23-27;#09-22;03-00
22/07/2016,10:08:12,-47.156288,S,60.228607,E,26,8(9),#01-16;#14-20;#31-21;#11-26;#08-29;#22-16;#23-17;#09-26;17-00
22/07/2016,10:08:27,-47.156315,S,60.228584,E,24.7,9(11),#01-29;#14-43;#03-20;#31-21;19-00;#11-31;#08-32;#22-18;#23-20;#09-25;17-00
22/07/2016,10:08:42,-47.156305,S,60.228608,E,24.6,8(11),#01-19;#14-29;03-00;#31-16;19-00;#11-30;#08-21;#22-15;#23-18;#09-21;17-00
22/07/2016,10:08:57,-47.156317,S,60.228604,E,24.5,8(10),#01-23;#14-33;03-00;#31-19;17-00;#11-22;#08-22;#22-17;#23-25;#09-22
22/07/2016,10:09:12,-47.15639,S,60.228569,E,23.7,9(11),#01-27;#14-27;#03-36;#31-35;#17-25;#11-18;08-18;#22-35;#23-18;#09-17;19-00
22/07/2016,10:09:27,-47.15632,S,60.228616,E,21.2,10(11),#01-36;#14-28;#03-27;#31-36;#17-24;#11-38;#08-39;#22-34;#23-29;#09-34;19-00
22/07/2016,10:09:42,-47.156342,S,60.228598,E,20.1,10(11),#01-30;#14-24;#03-31;#31-28;#17-23;#11-29;#08-17;#22-29;#23-38;#09-26;19-00
22/07/2016,10:09:57,-47.156283,S,60.22849,E,18.6,9(11),#01-31;#14-24;#03-24;#31-37;17-18;#11-37;#08-29;#22-35;#23-33;#09-38;19-00
22/07/2016,10:10:12,-47.156344,S,60.22847,E,18,9(11),#01-16;#14-22;#03-19;#31-17;#17-16;#11-21;#08-18;#22-14;#23-14;09-00;19-00
22/07/2016,10:10:27,-47.156321,S,60.228552,E,18.1,8(10),#01-25;#14-41;#09-25;#31-45;#03-22;#11-27;#08-38;#22-27;23-25;19-18
22/07/2016,10:10:42,-47.156313,S,60.228537,E,18.6,11(11),#01-25;#14-30;#09-34;#31-22;#03-23;#11-36;#08-42;#22-28;#23-23;#19-22;#17-20
22/07/2016,10:10:57,-47.15635,S,60.228529,E,18.1,8(11),01-18;#14-44;#09-22;#31-40;#03-23;#11-21;#08-28;#22-30;#23-22;19-25;17-18
22/07/2016,10:11:12,-47.156354,S,60.228509,E,17.5,9(11),#01-21;#14-43;#09-24;#31-44;#03-23;#11-24;#08-33;#22-27;#23-21;19-22;17-18
22/07/2016,10:11:27,-47.156351,S,60.228544,E,17.4,10(11),#01-24;#14-32;#09-31;#31-39;#03-18;#11-19;#08-27;#22-24;#23-20;#19-17;17-22
22/07/2016,10:11:42,-47.156319,S,60.228576,E,16.8,10(11),#01-17;#14-32;#09-31;#31-38;#03-25;#11-22;#08-40;#22-18;#23-25;#19-16;17-16
22/07/2016,10:11:57,-47.156331,S,60.228609,E,17.6,10(11),#01-35;#14-37;#09-39;#31-47;#03-37;#11-43;#08-30;#22-38;#23-36;#19-21;17-26
22/07/2016,10:12:12,-47.156299,S,60.228627,E,18.2,10(11),#01-40;#14-39;#09-38;#31-41;#03-45;#11-37;#08-27;#22-47;#23-30;#19-29;17-26
22/07/2016,10:12:27,-47.156313,S,60.228583,E,18,11(11),#01-36;#14-35;#09-41;#31-39;#03-45;#11-37;#08-36;#22-39;#23-42;#19-17;#17-25
22/07/2016,10:12:42,-47.156324,S,60.228564,E,18.3,11(11),#01-28;#14-31;#09-40;#31-37;#03-39;#11-39;#08-28;#22-22;#23-38;#19-31;#17-21
22/07/2016,10:12:57,-47.156304,S,60.228565,E,18.3,10(10),#01-37;#14-40;#09-39;#31-43;#03-47;#11-34;#08-34;#22-38;#23-37;#19-30
22/07/2016,10:13:12,-47.156301,S,60.22856,E,17.8,10(10),#01-31;#14-26;#09-42;#31-32;#03-29;#11-39;#08-26;#22-27;#23-39;#19-24
22/07/2016,10:13:27,-47.156305,S,60.228514,E,16.9,10(11),#01-36;#14-29;#09-42;#31-48;#03-29;#11-42;#08-36;#22-33;#23-33;#19-19;17-28
22/07/2016,10:13:42,-47.156292,S,60.228499,E,17.6,11(11),#01-34;#14-31;#09-43;#31-41;#03-36;#11-33;#08-42;#22-38;#23-44;#19-24;#17-27
22/07/2016,10:13:57,-47.15629,S,60.228495,E,19.6,10(11),#01-17;#14-22;#09-20;#31-29;#03-24;#11-22;#08-17;#22-26;#23-17;#19-17;17-00
22/07/2016,10:14:12,-47.156279,S,60.228499,E,19.9,10(11),#01-33;#14-39;#09-29;#31-45;#03-38;#11-35;#08-25;#22-43;#23-36;#19-22;17-18
22/07/2016,10:14:27,-47.156295,S,60.228501,E,20.5,11(11),#01-30;#14-27;#09-34;#31-28;#03-30;#11-26;#08-24;#22-34;#23-23;#19-17;#17-26
22/07/2016,10:14:42,-47.156301,S,60.228502,E,20.6,11(11),#01-35;#14-32;#09-40;#31-38;#03-40;#11-39;#08-39;#22-42;#23-36;#19-20;#17-26
22/07/2016,10:14:57,-47.156315,S,60.228512,E,20.6,10(11),#01-22;#14-44;#09-32;#31-32;#03-17;11-00;#08-25;#22-23;#23-28;#19-22;#17-16
22/07/2016,10:15:12,-47.156301,S,60.228511,E,20.4,11(11),#01-37;#14-31;#09-38;#31-30;#03-20;#11-41;#08-40;#22-28;#23-40;#19-18;#17-18
22/07/2016,10:15:27,-47.156336,S,60.228423,E,19.4,11(11),#01-38;#14-31;#09-36;#31-36;#03-40;#11-42;#08-29;#22-37;#23-29;#19-16;#17-17
22/07/2016,10:15:42,-47.156347,S,60.228401,E,19.4,11(11),#01-38;#14-36;#09-35;#31-32;#03-21;#11-36;#08-32;#22-33;#23-37;#19-17;#17-18
22/07/2016,10:15:57,-47.156358,S,60.228378,E,19.8,11(11),#01-32;#14-32;#09-42;#31-33;#03-26;#11-40;#08-31;#22-32;#23-44;#19-21;#17-18
22/07/2016,10:16:12,-47.156337,S,60.228423,E,17.6,11(11),#01-34;#14-45;#09-28;#31-35;#03-30;#11-33;#08-27;#22-30;#23-31;#19-18;#17-23
22/07/2016,10:16:27,-47.156363,S,60.228448,E,17.1,11(11),#01-26;#14-27;#09-25;#31-29;#03-20;#11-29;#08-36;#22-22;#23-23;#19-22;#17-18
22/07/2016,10:16:42,-47.156303,S,60.228471,E,16.3,10(11),#01-34;#14-39;#09-39;#31-47;#03-29;#11-35;#08-27;#22-45;#23-43;#19-21;17-23
22/07/2016,10:16:57,-47.156302,S,60.228472,E,16.3,9(11),#01-36;#14-38;#09-31;#31-47;#03-29;#11-35;08-24;#22-43;#23-43;#19-20;17-19
22/07/2016,10:17:12,-47.156292,S,60.228487,E,17.5,11(11),#01-36;#14-34;#09-40;#31-35;#03-33;#11-43;#08-30;#22-30;#23-48;#19-18;#17-23
22/07/2016,10:17:27,-47.156353,S,60.228447,E,17.3,10(11),#01-17;#14-20;#09-23;#31-31;#03-18;#11-36;#08-19;22-18;#23-17;#19-28;#17-16
22/07/2016,10:17:42,-47.156363,S,60.228433,E,17.3,11(11),#01-26;#14-29;#09-27;#31-26;#03-18;#11-29;#08-21;#22-24;#23-18;#19-27;#17-16
22/07/2016,10:17:57,-47.156374,S,60.228419,E,17.2,10(11),#01-24;#14-35;#09-20;#31-28;#03-20;#11-32;#08-23;22-21;#23-17;#19-24;#17-17
22/07/2016,10:18:12,-47.156366,S,60.228478,E,17.3,2(11),01-00;#14-16;09-00;31-00;03-00;#11-17;08-00;22-00;23-00;19-00;17-00
22/07/2016,10:18:27,-47.156278,S,60.228488,E,21.4,7(10),#22-25;#14-35;03-00;#23-29;#31-28;#11-32;#08-25;#09-22;01-00;17-00
22/07/2016,10:18:42,-47.156347,S,60.228469,E,20,4(11),22-00;#14-17;03-00;23-00;#31-16;#11-32;#08-16;09-00;01-00;19-00;17-00
22/07/2016,10:18:57,-47.156475,S,60.228321,E,20.1,4(10),22-00;#14-16;03-00;23-00;#31-16;#11-17;#08-16;09-00;01-00;19-00
22/07/2016,10:19:12,-47.156397,S,60.228411,E,20,11(11),#22-28;#14-27;#17-17;#03-20;#31-23;#11-35;#08-27;#09-31;#01-21;#19-18;#23-29
22/07/2016,10:19:27,-47.156418,S,60.228411,E,20,10(10),#22-27;#14-30;#19-20;#03-21;#31-20;#11-30;#08-19;#09-26;#01-23;#23-21
22/07/2016,10:19:42,-47.156388,S,60.228552,E,19.1,9(10),#22-32;#14-38;#19-25;03-18;#31-36;#11-26;#08-23;#09-19;#01-19;#23-17
22/07/2016,10:19:57,-47.156375,S,60.228611,E,17.3,10(11),#22-29;#14-38;#19-24;#03-25;#31-36;#11-19;#08-17;#09-16;01-16;#23-18;#17-20
22/07/2016,10:20:12,-47.156391,S,60.228649,E,17,10(11),22-19;#14-35;#19-21;#03-27;#31-20;#11-25;#08-21;#09-16;#01-18;#23-24;#17-26
22/07/2016,10:20:48,-47.156297,S,60.228411,E,15.8,9(11),#03-24;#14-29;#23-24;17-00;#31-25;#09-28;#08-25;#22-22;#01-23;#11-20;19-00
22/07/2016,10:21:03,-47.156269,S,60.228562,E,18.3,8(10),03-17;14-20;#23-18;#19-26;#31-16;#09-18;#08-27;#22-20;#01-22;#11-39
22/07/2016,10:21:18,-47.15626,S,60.228584,E,18.4,10(10),#03-27;#14-38;#23-43;#19-18;#31-32;#09-39;#08-33;#22-30;#01-33;#11-39
22/07/2016,10:21:33,-47.15628,S,60.228535,E,16.8,9(10),03-17;#14-38;#23-27;#19-17;#31-33;#09-26;#08-22;#22-20;#01-32;#11-42
22/07/2016,10:21:48,-47.156282,S,60.228489,E,15.1,10(11),#03-31;#14-39;#23-30;#19-17;#31-32;#09-27;#08-30;#22-38;#01-43;#11-31;17-20
22/07/2016,10:22:03,-47.156298,S,60.228488,E,14.5,10(11),#03-24;#14-41;#23-28;#19-20;#31-37;#09-23;#08-24;#22-27;#01-32;#11-36;17-18
22/07/2016,10:22:18,-47.15631,S,60.228539,E,15.9,10(11),#03-31;#14-42;#23-34;#19-18;#31-47;#09-31;#08-30;#22-38;#01-34;#11-42;17-27
22/07/2016,10:22:33,-47.156309,S,60.228563,E,16.2,10(11),#03-28;#14-33;#23-44;#19-21;#31-48;#09-38;#08-26;#22-42;#01-38;#11-44;17-24
22/07/2016,10:22:48,-47.156324,S,60.228588,E,14.6,11(11),#03-37;#14-27;#23-36;#19-21;#31-36;#09-40;#08-34;#22-36;#01-37;#11-41;#17-20
22/07/2016,10:23:03,-47.156335,S,60.228595,E,15.7,11(11),#03-36;#14-17;#23-37;#19-21;#31-28;#09-35;#08-27;#22-33;#01-33;#11-32;#17-16
22/07/2016,10:23:18,-47.156317,S,60.228579,E,15.8,10(11),#03-34;14-00;#23-45;#19-19;#31-41;#09-40;#08-41;#22-34;#01-37;#11-40;#17-28
22/07/2016,10:23:33,-47.156303,S,60.228577,E,14,11(11),#03-42;#14-32;#23-40;#19-24;#31-43;#09-39;#08-33;#22-40;#01-39;#11-40;#17-26
22/07/2016,10:23:48,-47.156302,S,60.228591,E,14.4,11(11),#03-27;#14-24;#23-41;#19-22;#31-40;#09-42;#08-32;#22-29;#01-42;#11-35;#17-21
22/07/2016,10:24:03,-47.156284,S,60.228592,E,14.1,10(11),#03-45;#14-28;#23-43;#19-17;#31-32;#09-38;08-00;#22-41;#01-37;#11-40;#17-19
22/07/2016,10:24:18,-47.156289,S,60.228527,E,13.5,10(11),#03-26;#14-28;#23-38;#19-20;#31-32;#09-40;08-25;#22-24;#01-34;#11-38;#17-19
22/07/2016,10:24:33,-47.156334,S,60.228542,E,11.9,11(11),#03-28;#14-24;#23-29;#19-21;#31-45;#09-26;#08-26;#22-34;#01-33;#11-24;#17-27
22/07/2016,10:24:48,-47.156383,S,60.228578,E,10.6,9(11),#03-18;#14-18;#23-16;#19-23;#31-47;#09-30;#08-16;#22-39;01-27;#11-19;17-16
22/07/2016,10:25:03,-47.156335,S,60.228597,E,11.4,10(11),#03-27;#14-23;#23-33;#19-27;#31-45;#09-39;#08-21;#22-36;#01-33;#11-27;17-25
22/07/2016,10:25:18,-47.156279,S,60.228617,E,10.5,10(11),#03-45;#14-35;#23-41;#19-30;#31-36;#09-43;08-22;#22-40;#01-35;#11-39;#17-28
22/07/2016,10:25:33,-47.156289,S,60.228645,E,11.3,9(11),#03-21;#14-29;#23-40;#19-34;#31-41;#09-40;08-19;#22-39;#01-38;#11-38;17-21
22/07/2016,10:25:48,-47.156291,S,60.228648,E,11.8,9(11),#03-39;#14-26;#23-38;#19-37;#31-43;#09-38;08-21;#22-34;#01-34;#11-32;17-21
22/07/2016,10:26:03,-47.156265,S,60.22864,E,11.4,9(11),#03-31;#14-25;#23-42;#19-33;#31-46;#09-35;08-19;#22-32;#01-34;#11-37;17-25
22/07/2016,10:26:18,-47.156235,S,60.228609,E,9.8,10(11),#03-40;#14-22;#23-44;#19-31;#31-40;#09-45;08-18;#22-30;#01-30;#11-38;#17-23
22/07/2016,10:26:33,-47.15623,S,60.228616,E,9.4,10(11),#03-32;#14-28;#23-39;#19-30;#31-41;#09-42;08-20;#22-36;#01-39;#11-37;#17-23
22/07/2016,10:26:48,-47.15625,S,60.228597,E,8.6,10(11),#03-36;#14-24;#23-41;#19-24;#31-37;#09-39;08-17;#22-32;#01-30;#11-42;#17-25
22/07/2016,10:27:03,-47.156204,S,60.228593,E,8.4,10(11),#03-26;#14-15;#23-22;#19-15;#31-25;#09-30;#17-15;#22-20;#01-17;#11-20;08-00
22/07/2016,10:27:18,-47.156228,S,60.228597,E,8,9(11),#03-28;#14-17;#23-29;#19-35;#31-45;#09-20;17-00;#22-29;#01-39;#11-30;08-00
22/07/2016,10:27:33,-47.156237,S,60.228596,E,7.3,10(11),#03-33;#14-20;#23-31;#19-28;#31-38;#09-42;#17-21;#22-33;#01-35;#11-44;08-18
